date,oscillator
2016-05-26 00:00:00,296.50500900065344
2016-05-27 00:00:00,316.80817674452373
2016-05-31 00:00:00,331.78334428180824
2016-06-01 00:00:00,350.5281958047781
2016-06-02 00:00:00,374.5024028778935
2016-06-03 00:00:00,387.3278379110179
2016-06-06 00:00:00,404.5569456747853
2016-06-07 00:00:00,420.8150480844324
2016-06-08 00:00:00,441.3616504042566
2016-06-09 00:00:00,454.022187135688
2016-06-10 00:00:00,444.2768351053819
2016-06-13 00:00:00,416.77317494394265
2016-06-14 00:00:00,388.9236796311943
2016-06-15 00:00:00,360.6177427406383
2016-06-16 00:00:00,341.56307798550915
2016-06-17 00:00:00,320.36352422994605
2016-06-20 00:00:00,315.9860881477889
2016-06-21 00:00:00,315.9634498568066
2016-06-22 00:00:00,309.7142768687336
2016-06-23 00:00:00,323.27266257958763
2016-06-24 00:00:00,313.9987190494703
2016-06-27 00:00:00,289.0995037359735
2016-06-28 00:00:00,286.5651771242537
2016-06-29 00:00:00,303.9655019856109
2016-06-30 00:00:00,336.5729522321417
2016-07-01 00:00:00,365.01945743176657
2016-07-05 00:00:00,378.4161220902861
2016-07-06 00:00:00,399.678189762868
2016-07-07 00:00:00,418.008866674114
2016-07-08 00:00:00,454.19155109985513
2016-07-11 00:00:00,492.0567885283672
2016-07-12 00:00:00,531.5212825871022
2016-07-13 00:00:00,564.0058185943872
2016-07-14 00:00:00,596.5100677876417
2016-07-15 00:00:00,619.4186505089365
2016-07-18 00:00:00,639.2083954831014
2016-07-19 00:00:00,649.3825854585957
2016-07-20 00:00:00,663.93460496035
2016-07-21 00:00:00,662.6569086095478
2016-07-22 00:00:00,674.051193686566
2016-07-25 00:00:00,677.0230514589839
2016-07-26 00:00:00,680.9288745971044
2016-07-27 00:00:00,672.463709007212
2016-07-28 00:00:00,665.8636738828172
2016-07-29 00:00:00,659.1913254820465
2016-08-01 00:00:00,649.2405109719784
2016-08-02 00:00:00,621.6863620110089
2016-08-03 00:00:00,601.1691328393263
2016-08-04 00:00:00,583.3710562333399
2016-08-05 00:00:00,578.336845454056
2016-08-08 00:00:00,566.9909110104982
2016-08-09 00:00:00,557.1551825062052
2016-08-10 00:00:00,542.8098587225031
2016-08-11 00:00:00,538.7305575938244
2016-08-12 00:00:00,528.3491023408351
2016-08-15 00:00:00,524.7812125878263
2016-08-16 00:00:00,503.95676078606266
2016-08-17 00:00:00,489.08207069162745
2016-08-18 00:00:00,481.4688003074243
